"","Ref_Date","GEO","COMPONENTS","Value"
"2713","2010/01","Prince Edward Island","Total firm deliveries","0.0"
"2714","2010/02","Prince Edward Island","Total firm deliveries","0.0"
"2715","2010/03","Prince Edward Island","Total firm deliveries","0.0"
"2716","2010/04","Prince Edward Island","Total firm deliveries","0.0"
"2717","2010/05","Prince Edward Island","Total firm deliveries","0.0"
"2718","2010/06","Prince Edward Island","Total firm deliveries","0.0"
"2719","2010/07","Prince Edward Island","Total firm deliveries","0.0"
"2720","2010/08","Prince Edward Island","Total firm deliveries","0.0"
"2721","2010/09","Prince Edward Island","Total firm deliveries","416.0"
"2722","2010/10","Prince Edward Island","Total firm deliveries","95.0"
"2723","2010/11","Prince Edward Island","Total firm deliveries","0.0"
"2724","2010/12","Prince Edward Island","Total firm deliveries","0.0"
"2725","2011/01","Prince Edward Island","Total firm deliveries","0.0"
"2726","2011/02","Prince Edward Island","Total firm deliveries","0.0"
"2727","2011/03","Prince Edward Island","Total firm deliveries","0.0"
"2728","2011/04","Prince Edward Island","Total firm deliveries",".."
"2729","2011/05","Prince Edward Island","Total firm deliveries",".."
"2730","2011/06","Prince Edward Island","Total firm deliveries",".."
"2731","2011/07","Prince Edward Island","Total firm deliveries",".."
"2732","2011/08","Prince Edward Island","Total firm deliveries",".."
"2733","2011/09","Prince Edward Island","Total firm deliveries",".."
"2734","2011/10","Prince Edward Island","Total firm deliveries",".."
"2735","2011/11","Prince Edward Island","Total firm deliveries",".."
"2736","2011/12","Prince Edward Island","Total firm deliveries",".."
"2737","2012/01","Prince Edward Island","Total firm deliveries",".."
"2738","2012/02","Prince Edward Island","Total firm deliveries",".."
"2739","2012/03","Prince Edward Island","Total firm deliveries",".."
"2740","2012/04","Prince Edward Island","Total firm deliveries",".."
"2741","2012/05","Prince Edward Island","Total firm deliveries",".."
"2742","2012/06","Prince Edward Island","Total firm deliveries",".."
"2743","2012/07","Prince Edward Island","Total firm deliveries",".."
"2744","2012/08","Prince Edward Island","Total firm deliveries",".."
"2745","2012/09","Prince Edward Island","Total firm deliveries",".."
"2746","2012/10","Prince Edward Island","Total firm deliveries",".."
"2747","2012/11","Prince Edward Island","Total firm deliveries",".."
"2748","2012/12","Prince Edward Island","Total firm deliveries",".."
"2749","2013/01","Prince Edward Island","Total firm deliveries",".."
"2750","2013/02","Prince Edward Island","Total firm deliveries",".."
"2751","2013/03","Prince Edward Island","Total firm deliveries",".."
"2752","2013/04","Prince Edward Island","Total firm deliveries",".."
"2753","2013/05","Prince Edward Island","Total firm deliveries",".."
"2754","2013/06","Prince Edward Island","Total firm deliveries",".."
"2755","2013/07","Prince Edward Island","Total firm deliveries",".."
"2756","2013/08","Prince Edward Island","Total firm deliveries",".."
"2757","2013/09","Prince Edward Island","Total firm deliveries",".."
"2758","2013/10","Prince Edward Island","Total firm deliveries",".."
"2759","2013/11","Prince Edward Island","Total firm deliveries",".."
"2760","2013/12","Prince Edward Island","Total firm deliveries",".."
"2761","2014/01","Prince Edward Island","Total firm deliveries",".."
"2762","2014/02","Prince Edward Island","Total firm deliveries",".."
"2763","2014/03","Prince Edward Island","Total firm deliveries",".."
"2764","2014/04","Prince Edward Island","Total firm deliveries",".."
"2765","2014/05","Prince Edward Island","Total firm deliveries",".."
"2766","2014/06","Prince Edward Island","Total firm deliveries",".."
"2767","2014/07","Prince Edward Island","Total firm deliveries",".."
"2768","2014/08","Prince Edward Island","Total firm deliveries",".."
"2769","2014/09","Prince Edward Island","Total firm deliveries",".."
"2770","2014/10","Prince Edward Island","Total firm deliveries",".."
"2771","2014/11","Prince Edward Island","Total firm deliveries",".."
"2772","2014/12","Prince Edward Island","Total firm deliveries",".."
"2773","2015/01","Prince Edward Island","Total firm deliveries",".."
"2774","2015/02","Prince Edward Island","Total firm deliveries",".."
"2775","2015/03","Prince Edward Island","Total firm deliveries",".."
"2776","2015/04","Prince Edward Island","Total firm deliveries",".."
"2777","2015/05","Prince Edward Island","Total firm deliveries",".."
"2778","2015/06","Prince Edward Island","Total firm deliveries",".."
"2779","2015/07","Prince Edward Island","Total firm deliveries",".."
"2780","2015/08","Prince Edward Island","Total firm deliveries",".."
"2781","2015/09","Prince Edward Island","Total firm deliveries","2156.0"
"2782","2015/10","Prince Edward Island","Total firm deliveries",".."
"2783","2015/11","Prince Edward Island","Total firm deliveries","3109.0"
"2784","2015/12","Prince Edward Island","Total firm deliveries","2913.0"
"2785","2008/01","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2786","2008/02","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2787","2008/03","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2788","2008/04","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2789","2008/05","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2790","2008/06","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2791","2008/07","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2792","2008/08","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2793","2008/09","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2794","2008/10","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2795","2008/11","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2796","2008/12","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2797","2009/01","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2798","2009/02","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2799","2009/03","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2800","2009/04","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2801","2009/05","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2802","2009/06","Prince Edward Island","Firm deliveries to other provinces","154.0"
"2803","2009/07","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2804","2009/08","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2805","2009/09","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2806","2009/10","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2807","2009/11","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2808","2009/12","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2809","2010/01","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2810","2010/02","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2811","2010/03","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2812","2010/04","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2813","2010/05","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2814","2010/06","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2815","2010/07","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2816","2010/08","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2817","2010/09","Prince Edward Island","Firm deliveries to other provinces","416.0"
"2818","2010/10","Prince Edward Island","Firm deliveries to other provinces","95.0"
"2819","2010/11","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2820","2010/12","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2821","2011/01","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2822","2011/02","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2823","2011/03","Prince Edward Island","Firm deliveries to other provinces","0.0"
"2824","2011/04","Prince Edward Island","Firm deliveries to other provinces",".."
"2825","2011/05","Prince Edward Island","Firm deliveries to other provinces",".."
"2826","2011/06","Prince Edward Island","Firm deliveries to other provinces",".."
"2827","2011/07","Prince Edward Island","Firm deliveries to other provinces",".."
"2828","2011/08","Prince Edward Island","Firm deliveries to other provinces",".."
"2829","2011/09","Prince Edward Island","Firm deliveries to other provinces",".."
"2830","2011/10","Prince Edward Island","Firm deliveries to other provinces",".."
"2831","2011/11","Prince Edward Island","Firm deliveries to other provinces",".."
"2832","2011/12","Prince Edward Island","Firm deliveries to other provinces",".."
"2833","2012/01","Prince Edward Island","Firm deliveries to other provinces",".."
"2834","2012/02","Prince Edward Island","Firm deliveries to other provinces",".."
"2835","2012/03","Prince Edward Island","Firm deliveries to other provinces",".."
"2836","2012/04","Prince Edward Island","Firm deliveries to other provinces",".."
"2837","2012/05","Prince Edward Island","Firm deliveries to other provinces",".."
"2838","2012/06","Prince Edward Island","Firm deliveries to other provinces",".."
"2839","2012/07","Prince Edward Island","Firm deliveries to other provinces",".."
"2840","2012/08","Prince Edward Island","Firm deliveries to other provinces",".."
"2841","2012/09","Prince Edward Island","Firm deliveries to other provinces",".."
"2842","2012/10","Prince Edward Island","Firm deliveries to other provinces",".."
"2843","2012/11","Prince Edward Island","Firm deliveries to other provinces",".."
"2844","2012/12","Prince Edward Island","Firm deliveries to other provinces",".."
"2845","2013/01","Prince Edward Island","Firm deliveries to other provinces",".."
"2846","2013/02","Prince Edward Island","Firm deliveries to other provinces",".."
"2847","2013/03","Prince Edward Island","Firm deliveries to other provinces",".."
"2848","2013/04","Prince Edward Island","Firm deliveries to other provinces",".."
"2849","2013/05","Prince Edward Island","Firm deliveries to other provinces",".."
"2850","2013/06","Prince Edward Island","Firm deliveries to other provinces",".."
"2851","2013/07","Prince Edward Island","Firm deliveries to other provinces",".."
"2852","2013/08","Prince Edward Island","Firm deliveries to other provinces",".."
"2853","2013/09","Prince Edward Island","Firm deliveries to other provinces",".."
"2854","2013/10","Prince Edward Island","Firm deliveries to other provinces",".."
"2855","2013/11","Prince Edward Island","Firm deliveries to other provinces",".."
"2856","2013/12","Prince Edward Island","Firm deliveries to other provinces",".."
"2857","2014/01","Prince Edward Island","Firm deliveries to other provinces",".."
"2858","2014/02","Prince Edward Island","Firm deliveries to other provinces",".."
"2859","2014/03","Prince Edward Island","Firm deliveries to other provinces",".."
"2860","2014/04","Prince Edward Island","Firm deliveries to other provinces",".."
"2861","2014/05","Prince Edward Island","Firm deliveries to other provinces",".."
"2862","2014/06","Prince Edward Island","Firm deliveries to other provinces",".."
"2863","2014/07","Prince Edward Island","Firm deliveries to other provinces",".."
"2864","2014/08","Prince Edward Island","Firm deliveries to other provinces",".."
"2865","2014/09","Prince Edward Island","Firm deliveries to other provinces",".."
"2866","2014/10","Prince Edward Island","Firm deliveries to other provinces",".."
"2867","2014/11","Prince Edward Island","Firm deliveries to other provinces",".."
"2868","2014/12","Prince Edward Island","Firm deliveries to other provinces",".."
"2869","2015/01","Prince Edward Island","Firm deliveries to other provinces",".."
"2870","2015/02","Prince Edward Island","Firm deliveries to other provinces",".."
"2871","2015/03","Prince Edward Island","Firm deliveries to other provinces",".."
"2872","2015/04","Prince Edward Island","Firm deliveries to other provinces",".."
"2873","2015/05","Prince Edward Island","Firm deliveries to other provinces",".."
"2874","2015/06","Prince Edward Island","Firm deliveries to other provinces",".."
"2875","2015/07","Prince Edward Island","Firm deliveries to other provinces",".."
"2876","2015/08","Prince Edward Island","Firm deliveries to other provinces",".."
"2877","2015/09","Prince Edward Island","Firm deliveries to other provinces","2156.0"
"2878","2015/10","Prince Edward Island","Firm deliveries to other provinces",".."
